NCR ID,Entity Name,Regional Compliance Enforcement Authority,BA,DP,GO Category 1,GO Category 2,GOP Category 1,GOP Category 2,PCPA,RC,RP,RSG,TO,TOP,TP,TSP,DPUF,FRSG,RRSG
NCR12282,"Siemens Energy, Inc. - EIFC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11202,Signal Hill Generating LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10235,"Silver Star I Power Partners, LLC",Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR11982,"Sky Global Power One, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13077,SMT Ironman BESS LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13207,SolaireHolman 1 LLC,Texas RE,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR11685,"SOLV Energy, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11310,"South Houston Green Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11620,"South Plains Wind Energy II, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11579,"South Plains Wind Energy, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04124,"South Texas Electric Cooperative, Inc.",Texas RE,,DP,GO-1,,GOP-1,,,,,,TO,TOP,TP,,,,
NCR11221,Southern Power Company,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11789,"Southwest Texas Electric Cooperative, Inc.",Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12275,Spark Power Renewables USA Inc.,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12444,"Sparta Solar, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11575,"Spinning Spur Wind Three, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11464,Spinning Spur Wind Two,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12438,St. Gall Energy Storage I LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13147,St. Gall Energy Storage II LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR10224,"Stanton Wind Energy, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11507,Stephens Ranch Wind Energy,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13220,Stillhouse Solar LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04127,STP Nuclear Operating Company,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12344,Strategic Services Operating,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12443,"Sun Valley Solar, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12411,"Sun Valley Storage, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10183,Sweeny Cogeneration LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13153,Sweetwater Wind 1,Texas RE,,,,GO-2,,,,,,,,,,,,,
NCR04132,"Sweetwater Wind 2, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04133,Sweetwater Wind 3 LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04135,Sweetwater Wind 4 LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR02715,"Sweetwater Wind 5, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13040,"Swift Air Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12261,Swoose II LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13022,"Symphony Breeze, LLC",Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR11891,"Tahoka Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13233,Tanzanite Energy Storage LLC,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12078,"Taygete Energy Project, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11384,"Taylor Electric Cooperative, Inc.",Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12019,"Tejas Power Generation, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11462,"Temple Generation I, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11872,"Temple Generation II, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04136,Tenaska Frontier Partners LTD,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR04137,Tenaska Gateway Partners LTD,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11116,Texas Medical Center Central Heating and Cooling Services Corp,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11456,Texas Municipal Power Agency,Texas RE,,,,,,,,,,,TO,,,,,,
NCR04143,Texas-New Mexico Power Co,Texas RE,,DP,,,,,,,,,TO,TOP,TP,,,,
NCR12283,"TG East Wind Project, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13231,Tidwell Prairie IA LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13393,Tierra Seca BESS LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12359,"Trent Wind Farm, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12451,"Tres Bahias Solar Power, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12220,"Tres City Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12221,"Tres Port Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11205,Trinity Hills Wind Farm LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR10277,Turkey Track Wind Energy Center,Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11495,"TX Hereford Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11519,"TX Jumbo Road Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13168,"Tyson Nick Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04156,USACE - Tulsa District,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR13108,VESI 38 LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12328,"VESI Upton County BESS, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13109,Viridity Energy Solutions Inc.,Texas RE,,,,,GOP-1,,,,,,,,,,,,
NCR12158,"Wagyu Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR04160,Weatherford Municipal Utility System,Texas RE,,,,,,,,,,,,,,,DP-UFLS,,
NCR12343,West Texas Solar Project II LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR01160,Western Farmers Electric Cooperative,Texas RE,,,,,,,,,,,TO,,TP,,,,
NCR12195,"Western Trail Wind, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12539,Wigeon Whistle BESS LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11784,"Willow Springs Windfarm, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11074,"Wind Energy Transmission Texas, LLC",Texas RE,,,,,,,,,,,TO,TOP,TP,,,,
NCR13362,"Windthorst-2, LLC",Texas RE,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13542,"Wizard Energy Storage, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR11865,"Wolf Hollow I Power, LLC",Texas RE,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12342,Wolf Tank Storage LLC,Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12476,"Zier Solar, LLC",Texas RE,,,GO-1,,,,,,,,,,,,,,
NCR12349,325MK 8me LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR13289,"41MB 8me, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR11826,54KR 8ME LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR11634,62SK 8ME LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR11643,63SU 8ME LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR11921,64KT 8ME LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR12523,"68SF 8me, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13097,"69SV 8me, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13323,83WI 8ME LLC,WECC,,,,GO-2,,,,,,,,,,,,,
NCR13309,"97WI 8ME, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR11516,"ACE O&M, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12082,"ACT Power Services, LLC",WECC,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR13208,"Adams East, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR11645,AE Power Services LLC,WECC,,,,,GOP-1,,,,,,,,,,,,
NCR11966,AES Alamitos Energy LLC,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05002,"AES Alamitos, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12104,"AES ES Alamitos, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11967,AES Huntington Beach Energy LLC,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05004,"AES Huntington Beach, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11679,AES US Renewables,WECC,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR11209,Agua Caliente Solar LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR13330,"Airport Solar, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR10042,Alameda Municipal Power,WECC,,DP,,,,,,,,,,,,,,,
NCR11528,AltaGas Brush Energy Inc.,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05363,AltaGas Ripon Energy Inc.,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13324,Altamont Winds LLC,WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13388,AM Wind Repower LLC,WECC,,,,GO-2,,,,,,,,,,,,,
NCR13494,"Ameresco, Inc.",WECC,,,,,,GOP-2,,,,,,,,,,,
NCR13242,"American Falls Solar II, LLC",WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13243,"American Falls Solar, LLC",WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13244,American Kings Solar LLC,WECC,,,,GO-2,,,,,,,,,,,,,
NCR13500,"Angiola East, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR13090,"Antelope Valley BESS, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12369,Apex Solar LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR12424,"Appaloosa Solar I, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13029,"Aquamarine Westside, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR05014,Aragonne Wind LLC,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13296,"Arevon Energy, Inc.",WECC,,,,,,GOP-2,,,,,,,,,,,
NCR05015,"Arizona Electric Power Cooperative, Inc.",WECC,,,GO-1,GO-2,GOP-1,GOP-2,,,RP,,TO,TOP,TP,TSP,,,
NCR05016,Arizona Public Service Company,WECC,BA,DP,GO-1,GO-2,GOP-1,GOP-2,PCPA,,RP,,TO,TOP,TP,TSP,,,
NCR11426,"Arlington Valley Solar Energy II, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR03051,"Arlington Valley, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR03049,"Arlington Valley, LLC - AVBA",WECC,BA,,,,,,,,,,,,,,,,
NCR12334,"Arrow Canyon Solar, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12373,Arroyo Energy Storage LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR11452,ASI Operations Inc,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13417,"Aspenall Energies (Delaware), LLC",WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13171,"Atlas IX, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13172,"Atlas VII, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13038,Atrisco BESS SF LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR10259,"Avangrid Power, LLC",WECC,BA,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR05020,Avista Corporation,WECC,BA,DP,GO-1,,GOP-1,,PCPA,,RP,,TO,TOP,TP,TSP,,,
NCR13222,"Axium Modesto Solar, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR13321,"AZ Solar 1, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR11118,Balancing Authority of Northern California,WECC,BA,,,,,,PCPA,,,,,,,,,,
NCR11411,Barrick Goldstrike Mines Inc.,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05023,Basin Electric Power Cooperative,WECC,,DP,GO-1,,GOP-1,,PCPA,,RP,,TO,,TP,TSP,,,
NCR12118,"Battle Mountain SP, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12170,BayWa r.e. Operation Services LLC,WECC,,,,,GOP-1,,,,,,,,,,,,
NCR12521,"Beaumont ESS, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13540,"Beehive Energy Storage, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR00257,"BHE Glacier Wind, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10395,"BHE Power Watch, LLC",WECC,BA,,,,,,,,,,,,,,,,
NCR11272,"BHE Rim Rock Wind, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11382,"BHE Wind Watch, LLC",WECC,BA,,,,,,,,,,,,,,,,
NCR13071,"Big Rock ESS Assets, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12477,"BigBeau Solar, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12215,"Bighorn Solar 1, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13322,Bison Solar LLC,WECC,,,,GO-2,,,,,,,,,,,,,
NCR05030,Black Hills Corporation,WECC,BA,DP,GO-1,GO-2,GOP-1,GOP-2,PCPA,,RP,,TO,TOP,TP,TSP,,,
NCR13173,Black Hollow Sun,WECC,,,GO-1,,,,,,,,,,,,,,
NCR13456,"Black Mesa Energy, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR11433,Blythe Energy Inc.,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12466,"Blythe Mesa Solar II, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13064,"BOCA bn, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR00086,Boise-Kuna Irrigation District,WECC,,,GO-1,,,,,,,,,,,,,,
NCR05032,Bonneville Power Administration,WECC,BA,,,,,,PCPA,,RP,,TO,TOP,TP,TSP,,,
NCR12544,"Boswell Wind, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13183,"Boulder Solar II, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR05033,Bountiful City Light & Power,WECC,,,,,,,,,,,,,,,DP-UFLS,,
NCR13310,Britton Solar,WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR11647,Brookfield Power US Asset Management LLC,WECC,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR10195,Brush Power,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05039,"Burney Forest Products, A Joint Venture",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13017,"Caballero CA Storage, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13106,Cald BESS LLC,WECC,,,,GO-2,,,,,,,,,,,,,
NCR05047,California Department of Water Resources,WECC,,,GO-1,,GOP-1,,,,RP,,TO,,TP,,,,
NCR11801,"California Flats Solar, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR05048,California Independent System Operator,WECC,BA,,,,,,PCPA,RC,,,,TOP,,TSP,,,
NCR11940,Calpeak Power Panoche LLC,WECC,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR11941,"CalPeak Power Vaca-Dixon, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11439,CalPECo,WECC,,DP,,GO-2,,GOP-2,,,,,,,,,,,
NCR00006,Calpine Corporation,WECC,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR13511,CalPortland Cement Company (CPCC) Wind Mojave,WECC,,,,GO-2,,,,,,,,,,,,,
NCR13504,Cartwright Solar I LLC,WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13188,Cascade BESS LLC,WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13030,"Castanea Project, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13202,"Castle Solar, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR11680,"Catalina Solar 2, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13273,Caterpillar Oil Gas & Marine Division,WECC,,,,,GOP-1,,,,,,,,,,,,
NCR11775,"CD Global Solar NC Sponsor, L.P.",WECC,,,GO-1,,,,,,,,,,,,,,
NCR11161,"Cedar Creek II, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR10165,"Cedar Creek Wind Energy, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11271,"Cedar Point Wind, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11431,"Centinela Solar Energy, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13381,"Central 40, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR13122,"Chaparral Springs, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13369,"Chopin Wind, LLC",WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13501,"Chula Vista Energy Center 2, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR13462,"Citizens Imperial Solar, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR05067,City of Anaheim,WECC,,DP,,,,,,,RP,,,,,,,,
NCR05069,City of Azusa,WECC,,,,,,,,,RP,,,,,,,,
NCR05072,City of Burbank,WECC,,DP,,,,,,,RP,,,,,,,,
NCR05074,City of Colton,WECC,,,,,,,,,RP,,,,,,,,
NCR05079,City of Fort Collins,WECC,,DP,,,,,,,,,,,,,,,
NCR05489,City of Gallup,WECC,,DP,,,,,,,,,,,,,,,
NCR05081,City of Glendale,WECC,,,,,,,,,,,,,,,DP-UFLS,,
NCR05084,City of Idaho Falls Electric Light Division,WECC,,DP,GO-1,,GOP-1,,,,,,,,,,,,
NCR05086,City of Longmont,WECC,,DP,,,,,,,,,,,,,,,
NCR05087,"City of Loveland, Colorado",WECC,,DP,,,,,,,,,,,,,,,
NCR05089,City of Palo Alto,WECC,,DP,,,,,,,,,,,,,,,
NCR05090,City of Pasadena Water and Power,WECC,,DP,,,,,,,RP,,TO,,TP,,,,
NCR05091,City of Redding,WECC,,DP,GO-1,,GOP-1,,,,RP,,TO,TOP,TP,,,,
NCR05093,City of Riverside Public Utilities,WECC,,,,,,,,,RP,,,,,,DP-UFLS,,
NCR05094,City of Roseville,WECC,,DP,,,,,,,RP,,,,,,,,
NCR11025,City of Spokane Waste-to-Energy Facility,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05096,City of St George,WECC,,DP,GO-1,,GOP-1,,,,,,,,,,,,
NCR05097,"City of Tacoma, Department of Public Utilities, Light Division",WECC,BA,DP,GO-1,,GOP-1,,PCPA,,RP,,TO,TOP,TP,TSP,,,
NCR05494,City of Ukiah,WECC,,,,,,,,,,,,,,,DP-UFLS,,
NCR11785,Clearlight Energy (America) LLC,WECC,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR11883,Clearway Energy Operating LLC - Fossil,WECC,,,GO-1,,,,,,,,,,,,,,
NCR11926,Clearway Renewable Operation & Maintenance LLC,WECC,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR13325,"CO Buffalo Flats, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR13370,"Coachella Wind Holdings, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR13415,ColGreen North Shore Solar Farm,WECC,,,,GO-2,,,,,,,,,,,,,
NCR00339,Colorado Energy Management - RMP,WECC,,,,,GOP-1,,,,,,,,,,,,
NCR11389,"Colorado Highlands Wind, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05106,Colorado Springs Utilities,WECC,,DP,GO-1,,GOP-1,,PCPA,,RP,,TO,TOP,TP,TSP,,,
NCR05107,Colstrip Energy Limited Partnership,WECC,,,GO-1,,,,,,,,,,,,,,
NCR10043,Columbia Basin Hydropower,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13209,"Columbia II, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR13260,"Columbia Solar Energy, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR11665,"Comanche Solar PV, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12498,"Condor Energy Storage, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR11325,"Constellation Energy Generation, LLC - Western Region",WECC,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR05115,Continental Divide Electric Cooperative,WECC,,DP,,,,,,,,,,,,,,,
NCR11290,"Copper Mountain Solar 2, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12121,"Copper Mountain Solar 5, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11226,CORE Electric Cooperative,WECC,,DP,,,,,,,RP,,TO,TOP,TP,,,,
NCR13267,"Coso Battery Storage, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR05119,Coso Energy Developers,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05120,Coso Finance Partners,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR05122,Coso Power Developers,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12090,"Cove Mountain 1, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12089,"Cove Mountain 2, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR05123,Cowlitz County PUD No. 1,WECC,,DP,GO-1,,,,,,,,TO,,TP,,,,
NCR05124,"Crockett Cogeneration, a California Limited Partnership",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11359,"CSolar IV South, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR11572,"CSolar IV West, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13189,"Cuyama Solar, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR11922,"CXA La Paloma, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11867,"Cypress Creek O&M, LLC",WECC,,,,,,GOP-2,,,,,,,,,,,
NCR13009,"DCR Transmission, L.L.C.",WECC,,,,,,,,,,,TO,,TP,,,,
NCR05498,Delta-Montrose Electric Association,WECC,,DP,,,,,,,,,,,,,,,
NCR11915,DEPCOM Power,WECC,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR12524,"Deriva Energy Solar Holdings, LLC",WECC,,,,,GOP-1,GOP-2,,,,,,,,,,,
NCR05126,Deseret Generation & Transmission Co-operative,WECC,,,GO-1,,GOP-1,,,,RP,,TO,,TP,TSP,,,
NCR12085,"Desert Harvest II, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12081,"Desert Harvest, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12557,"Desert Quartzite, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12025,"DesertLink, LLC",WECC,,,,,,,,,,,TO,,TP,,,,
NCR00125,"DGC Operations, LLC",WECC,,,,,GOP-1,,,,,,,,,,,,
NCR12151,"Diablo Energy Storage, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13105,Dominion IBR-4,WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR12293,Drew Solar LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR11757,"EDF RAH - Playa Solar, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR11441,EDF Renewable Service,WECC,,,,,GOP-1,,,,,,,,,,,,
NCR13311,"Edom Hills Project 1, LLC",WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR11662,EDP Renewables North America LLC,WECC,,,GO-1,GO-2,GOP-1,GOP-2,,,,,,,,,,,
NCR13140,EE Kettleman Land LLC,WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR05140,El Paso Electric Company,WECC,BA,DP,GO-1,,GOP-1,,PCPA,,RP,,TO,TOP,TP,TSP,,,
NCR13133,El Sol Energy Storage LLC,WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR12567,"Elektron Solar, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR12452,"Eleven-Mile Solar Center, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR05143,"Elk Hills Power, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12558,Encino Solar,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11531,"Energia Sierra Juarez, S. de R.L. de C.V.",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR11568,Energy Keepers Incorporated,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR00209,Energy Northwest - Columbia,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR00250,Energy Northwest - Energy/Business Services,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR12471,"Escalante Solar, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13096,"Escape Solar, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13036,"esVolta Management, LLC",WECC,,,,GO-2,,,,,,,,,,,,,
NCR05153,Eugene Water & Electric Board,WECC,,DP,GO-1,,GOP-1,,,,,,TO,,TP,,,,
NCR05154,Fall River Rural Electric/PNGC,WECC,,DP,,,,,,,,,,,,,,,
NCR12370,"Fall River Solar, LLC",WECC,,,GO-1,,,,,,,,,,,,,,
NCR13144,Faraday Solar B LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR05155,Farmington Electric Utility System,WECC,,DP,GO-1,,GOP-1,,PCPA,,RP,,TO,TOP,TP,,,,
NCR13044,"First LightEnergy, LLC",WECC,BA,,,,,,,,,,,,,,,,
NCR13141,"Five Points Solar Park, LLC",WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR05162,"Fountain Valley Power, LLC",WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13236,Fractal EMS Inc.,WECC,,,,,,GOP-2,,,,,,,,,,,
NCR13018,Franklin Solar LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR05164,Frederickson Power LP,WECC,,,GO-1,,GOP-1,,,,,,,,,,,,
NCR13142,"Frontier Solar, LLC",WECC,,,,GO-2,,GOP-2,,,,,,,,,,,
NCR13112,Garnet Mesa Solar LLC,WECC,,,GO-1,,,,,,,,,,,,,,
NCR12348,Gaskell West,WECC,,,GO-1,,,,,,,,,,,,,,
